Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Income per capita
0,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,0,3,-0.6351950639824246,-0.9230754002625834,1,-1.2986733812204914,-0.848372114459992
0,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,3,0.3419415721152558,-0.9742870507930711,1,0.370003529960113,-0.43354643408494475
1,1,0,0,0.7992939660427822,0,1,0,0,2,0,0,2,2,0,1,2,-0.518869273970796,0.11875057822337658,1,1.0116072663259077,-0.48598502531841764
0,0,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,2,0,1,2,-0.9991286070188055,-0.9799379915412629,1,-1.0602909653375479,-0.5616076023122242
1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.5064594751317021,-0.9721017260506064,1,-1.9901514528242068,-0.623759185086186
1,1,0,0,-1.2367242199587352,1,0,0,2,0,0,0,0,0,0,1,2,-0.5155456799704636,-0.9672013008705339,1,-0.7821781468074471,-0.8938150391672794
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.3436033691154218,-0.8879115384974684,1,0.47736014987902725,-0.09307139133530659
1,0,1,0,-1.1960038562387048,1,0,0,0,0,2,0,0,0,0,1,2,-0.4856333339674735,-0.9331852864448952,1,-0.9529343454186336,-0.1426192112769673
0,0,0,0,-0.30015585439803716,1,0,1,2,2,0,0,0,0,0,1,0,0.5014740841312035,-0.1176838997214742,1,0.11386923204333327,-0.09052751259851188
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098069141,-0.9987891766934337,1,-0.7137066018197932,0.059272255743195106
0,0,1,0,-1.1552834925186746,1,2,1,0,0,0,0,0,2,0,1,2,0.7042133181514708,-0.8390838785951241,1,1.047956358109477,-0.3006865855132571
1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,1,2,-0.6451658459834212,-0.9449507216745289,1,-1.648639055601834,-0.3006865855132571
1,1,1,0,0.025607055362205634,1,2,1,0,0,0,0,2,2,0,1,2,0.9883806051798778,0.3636173193159197,1,-0.05688696656785319,0.6486427067178616
0,1,0,0,-0.0965540357978854,1,2,1,2,2,2,0,0,0,0,0,1,0.895319973170575,0.21024725557202806,1,-1.621588568693131,-0.26750053108325333
0,0,0,0,0.5142514200025698,1,2,1,0,0,2,2,0,0,0,1,2,0.7474200401557899,0.7327606088940857,1,0.7343397755117039,0.7114302591760221
1,0,0,0,-0.9109613101984924,1,2,1,2,0,0,0,2,2,0,0,2,1.1229861621933337,-0.5621657079464311,1,-0.627483174798303,-0.5495241783124493
1,1,0,0,-0.5037576729981889,1,2,1,0,0,2,0,2,2,0,1,2,1.1229861621933337,-0.1938612298855746,1,0.8822721257936723,-0.6139305626940246
0,0,0,0,-0.7073594915983407,1,0,1,0,2,0,0,0,2,0,1,0,0.7025515211513048,-0.4469394942528338,1,-0.6942640643541631,0.21780215338617487
0,0,0,0,-0.4223169455581282,1,0,1,0,0,0,0,2,2,0,0,2,0.8138919201624348,-0.1651429724113658,1,-1.0476110495990936,-0.3265878962878942
1,0,1,0,-1.1960038562387048,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.9152170607846294,1,-1.15158635865442,-0.3265878962878942
1,0,0,0,-0.7073594915983407,1,2,1,0,0,0,0,2,2,0,1,2,0.9501592741760567,-0.36963639073655447,1,0.730113136932219,-0.3419089841344988
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.9986346587823504,1,-0.128739822419095,-1.384929619318896
0,0,1,0,-1.1145631287986442,1,0,1,2,0,2,0,0,2,0,1,3,0.8022593411612722,-0.8069220791024859,1,-0.03744442910222305,0.11379220230677276
1,0,1,0,0.025607055362205634,1,0,1,0,0,2,0,2,2,1,1,2,1.0315873271841969,0.33324351279438896,1,-0.20228333370213078,0.15044718228695114
1,0,0,0,-1.2367242199587352,1,2,1,0,2,0,0,0,0,0,1,2,0.572931355138347,-0.9259008706366793,1,-1.1405970983477594,-1.384929619318896
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,2,-0.6451658459834212,-0.9679076684640578,1,-0.7796421636597562,-0.3419089841344988
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,2,0,0,0,1,2,-0.4174996569606623,-0.9843748629880854,1,-0.2217258711677609,0.0231376145955429
0,1,0,0,0.5549717837226001,1,2,1,2,2,2,0,2,2,1,1,2,1.503537675231376,1.144705359842345,1,-1.6883694582489912,-0.9979984365241903
1,0,0,0,1.2064976032430856,1,2,1,0,0,2,0,2,2,1,1,2,1.0631614701873533,1.6968199301305162,1,0.5204718633897724,-1.384929619318896
0,0,0,0,-0.9109613101984924,1,2,1,0,0,0,2,2,2,0,1,2,1.1213243651931677,-0.5402241645725928,1,0.662486919660462,-0.29022199343689703
1,0,0,0,-1.0738427650786138,1,0,1,0,2,0,0,2,0,0,1,2,0.684271754149477,-0.7913378440703634,1,0.24827633887095032,-0.586988574254335
1,0,1,0,0.3106496014024181,1,2,1,0,2,0,0,2,2,0,1,2,1.2143849972024705,0.808430237350341,1,-1.5421277633988166,-0.629714173947319
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.9767151893958097,1,-1.148205047790832,-0.629714173947319
1,0,0,0,1.0436161483629645,1,2,1,0,2,2,0,2,2,1,1,0,1.2791950802089493,1.6492504875041365,1,1.4410337460015648,-0.9660843214625839
1,0,0,0,1.5322605130033284,1,2,1,2,0,0,2,2,2,2,1,1,1.304122035211441,2.1933742743905684,1,0.12147718148640593,-1.384929619318896
0,0,0,0,-1.2367242199587352,1,0,1,0,0,2,0,0,2,0,1,3,0.7125223031523015,-0.9285276751250967,1,-1.2099139710513103,-0.8677980975409699
1,0,1,0,-0.46303730927815856,1,2,1,0,2,2,2,2,2,0,1,2,1.5434208032353631,0.015532613619686659,1,-0.23440578690621536,-0.3541658544117824
0,0,1,0,-0.6666391278783103,1,0,1,0,2,2,0,2,0,0,1,1,0.8205391081630994,-0.37599369907827024,1,-0.5953607215942184,-1.0310110446766854
1,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,0,1.0249401391835322,-0.7229526314223244,1,-0.9596969671458093,-0.5816117396515644
1,0,1,0,1.125056875803025,1,0,1,0,2,2,0,2,0,1,0,2,0.8703930181680831,1.4001455408504497,1,-0.2445497194969789,-0.7454028410456424
0,0,1,0,0.7178532386027215,1,2,1,2,2,0,2,2,2,1,0,2,1.4553455622265583,1.4695903048887748,1,-0.10676130180577399,-1.384929619318896
0,1,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,1,2,0.46823814412788106,-0.8781548361119187,1,0.7613902624204066,-0.04005464584347128
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6767399889865777,-0.9878184050065146,1,-0.7424477441602899,-0.3541658544117824
0,1,0,0,0.9214550572028734,1,2,1,0,0,2,0,2,2,1,1,2,1.1711782751981514,1.4248242586491935,1,1.0809241390294586,-0.3541658544117824
0,0,1,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441130683104,-0.9060563560561155,1,-1.4770375292747504,-0.3541658544117824
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8354952811645946,-0.9677310765656768,1,1.3108532777534325,-0.3541658544117824
0,0,0,0,1.2064976032430856,1,2,1,0,0,2,0,2,2,1,1,2,1.1761636661986499,1.8240764669013187,1,1.0141432494735985,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,0,2,-0.46402997296531395,-0.9849929346324187,1,-0.5767635118444853,-1.384929619318896
1,1,1,0,-0.5037576729981889,1,0,1,0,2,0,0,0,0,0,1,2,0.2954112561106046,-0.3613144975253503,1,1.2246298507319422,-1.384929619318896
0,0,0,0,-1.1960038562387048,1,0,1,0,2,0,0,2,2,0,1,2,1.0083221691818711,-0.8717092318210123,1,1.2347737833227057,-0.7274222436105706
1,0,0,0,-0.4223169455581282,1,2,1,0,0,0,0,2,2,0,1,1,0.9933659961803764,-0.07830390638251285,1,-0.6215658807870242,0.6416470401916762
1,0,1,0,-1.1552834925186746,1,0,1,0,0,2,2,0,0,0,1,3,0.5264010391336954,-0.8665218448060708,1,-1.1160825945867474,-0.03346368729813951
1,0,1,0,1.0843365120829946,1,2,1,0,0,0,0,0,2,1,0,2,0.6909189421501416,1.2373498845304727,1,1.6092539614650603,-1.384929619318896
0,0,0,0,1.125056875803025,0,1,0,0,2,0,0,2,2,0,1,2,-0.46402997296531395,0.3291156771697333,1,0.4570722846975001,1.7893988738927826
0,0,0,0,-0.7073594915983407,1,0,1,2,0,2,2,2,2,0,0,2,1.3406815692150957,-0.308668037820517,1,-1.9259065464160376,0.19664170753010973
1,0,0,0,-0.9109613101984924,1,0,1,2,2,2,2,2,2,0,1,2,1.506861269231708,-0.5468242867745824,1,1.185744775800682,0.44166348222410984
0,0,0,0,-1.0738427650786138,1,0,1,0,0,2,0,0,2,0,0,2,0.6360796411446599,-0.7877618581281484,1,-0.37050354916562633,3.431530413919608
0,0,1,0,1.247217966963116,1,2,1,2,2,2,0,2,0,0,1,2,1.1894580421999785,1.736531033278942,1,0.8560669666008666,0.14749859556930273
1,0,1,0,0.7178532386027215,1,2,1,0,2,2,0,2,2,0,1,0,1.2991366442109427,1.2078811114881447,1,1.1933527252437546,0.14749859556930273
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,2,-1.3348116010523623,-0.9965597039763738,1,1.1561583057442884,-0.03479344209237312
0,0,0,0,-0.8295205827584317,1,0,1,2,0,0,2,2,2,0,1,0,1.1346187411944968,-0.5125433845013723,1,0.979484813121823,0.6078828315033099
0,0,0,0,-0.9516816739185228,1,2,1,0,0,2,0,2,2,0,0,1,1.114677177192503,-0.5997135603396895,1,-1.2225938867897648,0.399920744770342
1,0,0,0,-0.62591876415828,1,0,1,2,0,0,0,2,2,0,0,2,0.966777244177718,-0.2897285567191556,1,0.45622695698160315,1.3211517400450463
1,1,0,0,-0.9516816739185228,1,2,1,0,0,2,0,2,2,0,1,2,1.1877962451998125,-0.6018768110948567,1,-0.3062586427574572,1.4242366443110686
1,1,0,0,-0.9109613101984924,1,0,1,0,2,0,0,0,0,0,1,2,0.2688225041079463,-0.7033950786766293,1,-1.0239418735539785,1.4242366443110686
1,1,1,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.2920876621102721,-0.9749492704119997,1,-0.026455168795562537,1.4242366443110686
0,1,0,0,-1.1960038562387048,1,2,1,0,2,0,0,0,0,0,1,2,0.48651791112970877,-0.9168946838192487,1,-0.7601996261941262,1.4242366443110686
0,0,0,0,-0.7888002190384014,1,0,1,0,2,2,0,0,0,0,1,2,0.544680806135523,-0.586998943656258,1,0.34295304305141017,1.4242366443110686
0,1,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,2,0,1,2,0.6593447991469852,-0.8484432492093168,1,-1.6342684844315856,2.885290270618779
0,0,0,0,-1.0738427650786138,1,2,1,2,0,0,0,0,0,0,1,2,0.4748853321285456,-0.8155971561104522,1,-0.9613876225776032,1.2389960199317442
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,0,0.32033821111309646,-0.9121487765502595,1,-1.9833888310970311,0.008510311858973288
1,1,0,0,0.10704778280226633,1,2,1,0,0,2,0,2,2,0,1,2,1.1396041321949948,0.491756815578627,1,-1.966482276779092,-1.384929619318896
1,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,3,-0.6584602219847502,-0.969828105358951,1,1.2677415642426872,0.26654055736612814
1,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.987685961082729,1,-0.5919794107306305,0.3499104014219913
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6335332669822583,-0.9872444813367766,1,-0.7010266860813388,0.8940113739668791
1,1,0,0,-0.9924020376385531,1,0,1,2,0,0,2,2,2,0,0,1,1.1811490571991479,-0.6399544391832581,1,0.5779541480707658,0.8940113739668791
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,2,-1.5126238800701375,-0.9578419302563412,1,0.07498415711207299,0.024178292260595282
0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,2,0,1,2,1.0382345151848615,-0.9302494461343112,1,-0.8531856749427921,0.024178292260595282
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,0,2,0.8570986421667539,-0.9674441147308076,1,-1.4990160498880716,0.7831213872129641
1,1,1,0,0.47353105628253944,0,1,0,0,2,0,0,0,0,0,1,2,-1.1437049460332582,-0.40714009515521765,1,0.3623955805170403,0.9968650165295564
1,0,0,0,1.5729808767233588,1,2,1,2,0,2,2,2,2,2,1,2,1.438727592224897,2.3178715627491675,1,0.6760121631148135,0.8296049895853039
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,-0.9765606714847264,1,0.8171818916696062,0.8940113739668791
1,1,1,0,1.2064976032430856,1,2,1,0,2,2,0,2,2,1,1,2,1.2958130502106107,1.8106996305989589,1,0.550903661162063,0.337248823163854
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,2,0,1,2,0.7258166791536301,-0.9691879597273201,1,0.6996813391599284,0.5126608251510169
0,1,1,0,0.025607055362205634,1,2,1,0,2,0,0,0,0,0,1,0,0.5264010391336954,0.16537083939595842,1,-0.6756668546044299,1.4812426541856047
0,0,0,0,0.10704778280226633,1,2,1,0,2,0,2,0,0,0,0,1,0.682609957149311,0.2805970530895557,1,-1.644412417022349,0.2364765359312815
0,0,0,0,0.06632741908223598,1,0,1,0,0,0,0,0,0,0,1,1,0.17410007509847744,0.059239108468982185,1,-1.760222314100233,0.08112648670929516
0,1,0,0,-1.1552834925186746,1,2,1,0,0,0,0,2,2,0,1,2,0.9817334171792131,-0.8200340275572746,1,0.8611389328962483,1.515758463409842
0,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,2,2,0,1,2,1.0166311541827018,-0.7156461416268107,1,-1.1186185777344384,0.2778723808300319
1,1,1,0,-0.21871512695797646,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,-0.1712795408801052,1,-1.7103479788623122,1.4812426541856047
0,0,0,0,-0.5851984004382496,1,2,1,0,0,0,2,0,2,0,1,2,0.8421424691652587,-0.2954236454419426,1,-0.11859588982833147,1.5405612810935905
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,2,0.13920233809498894,-0.9545529061489952,1,0.6971453560122375,1.5405612810935905
1,0,1,0,-0.015113308357824713,1,2,1,2,0,0,0,2,2,0,1,1,1.156222102196656,0.4073679621398104,1,0.528925140548742,1.5405612810935905
1,0,1,0,-0.5851984004382496,1,0,0,0,0,2,0,0,2,0,0,2,-0.24301097194321938,-0.56997989944979,1,-1.193007416733371,0.41709192624370633
1,0,1,0,-0.8295205827584317,1,0,0,0,0,0,0,0,2,1,0,1,-0.3693075439558449,-0.6999956846327954,1,-1.5260665367967743,0.41709192624370633
1,1,0,0,-0.9924020376385531,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,-0.6456716018933426,1,1.272813530538069,0.9859957164723426
1,0,1,0,-0.2594354906780068,1,2,1,0,0,0,0,2,0,0,1,2,0.6310942501441613,-0.09329214375759967,1,-1.6875241305330941,0.8715211733165804
0,1,1,0,-1.1960038562387048,1,0,1,2,0,0,2,2,0,0,1,3,0.7823177771592784,-0.8865650252723134,1,0.07244817396438209,0.9859957164723426
0,1,0,0,-0.9924020376385531,1,0,1,0,0,2,0,2,2,0,1,2,0.9086143491719036,-0.6851619651687919,1,1.0665535678592102,0.9859957164723426
1,0,1,0,0.22920887396235737,1,0,1,2,2,0,0,0,0,0,1,2,0.4881797081298748,0.32278044281531526,1,-1.6866788028171973,1.1981205138655202
1,1,0,0,-0.748079855318371,1,0,1,0,0,0,0,2,2,0,0,1,0.8537750481664219,-0.44846259937636984,1,0.3184385392903982,-1.384929619318896
1,0,1,0,-0.015113308357824713,1,0,1,0,0,0,0,0,0,0,1,0,0.1657910900976468,0.029130189795023124,1,-1.7280998608961484,2.7282635740475416
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9987450287188385,1,1.2516803376406451,0.43258646036781956
1,1,0,0,-0.8295205827584317,0,1,0,0,0,2,2,0,2,0,1,2,-0.7016669439890695,-0.7747823535971454,1,-1.6596283159084944,-1.384929619318896
0,0,0,0,-1.1145631287986442,0,1,0,0,0,2,0,0,2,0,0,2,-0.8395960950028577,-0.9143782492673196,1,-1.2995187089363884,2.333152953882653
1,0,1,0,0.3106496014024181,1,2,1,0,0,0,0,2,2,0,1,0,1.074794049188516,0.629123238531741,1,-1.100021367984705,-1.384929619318896
0,0,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,2,0,1,2,0.5064594751317021,-0.8253097105214068,1,-0.39163674206305044,1.1200118735607552
0,0,0,0,-0.9109613101984924,1,0,1,2,0,0,0,2,0,0,1,3,0.6626683931473177,-0.6400868831070438,1,1.0868414330407372,0.8433072455084936
1,0,1,0,-1.2367242199587352,1,0,1,0,0,0,0,2,2,0,1,0,0.8238627021634315,-0.925503538865322,1,-0.4643349256301892,1.1200118735607552
1,0,0,0,-0.38159658183809786,1,2,1,0,0,0,2,2,0,0,1,2,0.85876043916692,-0.14953666339194557,1,-0.034908445954532165,1.1200118735607552
0,0,0,0,-0.38159658183809786,1,2,1,2,0,0,0,2,0,0,1,0,0.8404806721650927,-0.049497352959113526,1,0.211081919371484,1.8194050799017931
1,0,1,0,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,1,0,1.1396041321949948,1.135412211190045,1,0.6396630713312441,3.7232670526892924
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,0,0.1657910900976468,-0.9436042084493738,1,1.070780206438695,0.7597639551751217
0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,1,1,-0.5221928679711283,-0.9672013008705339,1,-1.217521920494383,-0.9170568403534494
1,0,0,0,-1.0331224013585834,1,2,1,0,0,2,0,2,2,0,1,0,1.1063681921916724,-0.6926450468626865,1,-1.5548076791372711,-1.384929619318896
0,0,0,0,0.35136996512244845,1,2,1,2,2,2,2,2,2,0,1,0,1.653099405246327,0.9913573700857509,1,-1.15158635865442,1.04236575666268
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,1,2,0.5380336181348585,-0.9318608472070378,1,-0.7331491392854234,0.4747339058024411
0,1,0,0,-0.7888002190384014,1,0,1,0,0,2,0,0,0,0,1,2,0.3170146171127639,-0.5922746266203902,1,-1.1879354504379893,-0.42053796327178994
0,1,0,0,-0.8702409464784621,1,0,1,0,0,0,0,2,2,0,0,0,0.82884809316393,-0.5448817758923914,1,-1.8582803291442807,0.243240940754122
1,1,1,0,-0.62591876415828,1,2,1,0,0,2,0,2,2,0,1,1,1.1861344481996465,-0.2911412919062035,1,0.936373099611078,2.699876199961946
1,0,1,0,-0.30015585439803716,1,0,1,0,0,0,0,2,2,1,1,2,0.8521132511662559,-0.04561233119473183,1,1.1840541203688881,0.851227958848059
1,0,1,0,-1.1960038562387048,1,0,0,0,2,2,0,0,0,0,1,3,-0.28621769394753876,-0.9331852864448952,1,-1.5734048888870042,0.221155448084677
0,0,0,0,-1.1552834925186746,1,0,1,2,0,2,2,0,2,0,1,0,0.9850570111795457,-0.8364791480940045,1,-0.12789449470319805,0.5573521493224332
0,0,1,0,0.18848851024232702,1,2,1,0,0,2,0,0,0,0,1,1,0.47156173812821356,0.24622785486715518,1,-0.3535969948476871,0.5573521493224332
0,0,0,0,-0.5444780367182193,0,1,0,0,0,0,0,2,2,1,1,1,-0.6617838159850825,-0.6129358787309662,1,0.6607962642286681,0.5573521493224332
1,1,1,0,0.26992923768238775,1,2,1,0,2,2,0,2,2,0,1,2,1.3589613362169235,0.8842323097303817,1,0.2423590448596716,0.5573521493224332
1,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,0,0,0,0,3,0.32864719611392706,-0.7670123100683818,1,-0.9039053378966098,0.5573521493224332
0,0,1,0,-0.748079855318371,1,2,0,2,0,0,0,2,0,0,1,0,-0.0020504069191315333,-0.5919876647855211,1,-0.2969600378825906,0.5573521493224332
0,1,1,0,-0.8702409464784621,1,2,1,0,0,2,2,2,2,0,1,0,1.3057838322116073,-0.5069365917277757,1,0.1290851309294786,0.5573521493224332
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,1,2,-0.9708780580159815,-0.991725500758194,1,-0.3738848600292142,-0.31363724090057565
0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,2,0,1,2,1.0099839661820376,-0.9204927437487614,1,-1.6790708533741245,-0.31363724090057565
1,0,1,0,-0.7888002190384014,1,0,1,0,0,2,0,2,2,0,1,3,1.0598378761870213,-0.4940453831459634,1,0.7563182961250249,0.6593385604975667
0,1,1,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.5197538511330312,-0.9085065686461515,1,-0.47870549680043756,-1.384929619318896
1,0,0,0,-1.2774445836787656,0,1,0,0,2,0,0,0,0,0,1,3,-1.1104690060299358,-0.9935797156911945,1,-0.672285543740842,0.750571302467159
0,0,0,0,-0.8295205827584317,1,2,1,0,2,0,0,2,0,0,1,0,0.830509890164096,-0.5428068210864148,1,1.074161517302283,-0.09850604136391349
1,0,1,0,1.125056875803025,1,0,1,0,2,0,0,2,2,1,1,2,0.9850570111795457,1.4693916390030963,1,0.4984933427764513,0.1858302228987322
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.4926823160681442,-0.9986567327696481,1,-0.44489238816455906,-0.42944153885057146
0,0,0,0,-1.0738427650786138,1,2,1,0,2,2,2,2,2,0,1,1,1.5002140812310438,-0.711871489798917,1,1.1409424068581429,-0.3867159391575875
1,0,0,0,-0.7073594915983407,1,0,1,0,0,2,2,2,2,0,1,2,1.2160467942026365,-0.32138265450394843,1,-1.1625756189610803,-1.384929619318896
1,1,0,0,-0.46303730927815856,1,0,0,0,0,2,0,2,0,0,1,0,-0.15659752793458118,-0.46168491776764653,1,0.2668735486206835,-0.26223932733215516
0,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,2,0,1,2,-0.15327393393424887,-0.9808650990077631,1,0.17811413845150242,-0.591498177469562
1,0,0,0,-1.0331224013585834,1,2,1,0,0,2,0,2,0,0,1,2,0.8537750481664219,-0.7454239504913055,1,0.8078832867947396,-0.2984317839056436
1,0,1,0,0.8400143297628127,1,0,1,0,2,0,0,2,2,1,1,0,0.9800716201790471,1.1416812235825704,1,0.8569122943167635,-0.2682521316191245
1,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.33695618111475767,-0.974353272754964,1,-1.5657969394439315,-0.3763669779328999
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.5147684601325326,-0.9719913561141182,1,-1.6046820143751919,-1.384929619318896
1,0,1,0,-0.62591876415828,1,0,1,0,0,0,0,0,0,0,1,2,0.14086413509515497,-0.49987291579253607,1,-0.8726282124084221,-0.134004712827367
0,0,1,0,-0.8702409464784621,1,2,0,0,0,0,2,0,2,0,1,2,0.05278889408635025,-0.6803719099252076,1,-1.3020546920840792,-0.134004712827367
1,0,0,0,-0.5444780367182193,1,2,1,0,0,0,0,0,2,0,1,0,0.7058751151516368,-0.33087446904192674,1,0.3860647565621553,-0.134004712827367
0,0,1,0,-1.1960038562387048,1,0,1,0,0,0,0,0,2,0,1,2,0.5164302571326987,-0.8970280952513872,1,-1.0044993360883483,-0.134004712827367
1,0,0,0,-0.3408762181180675,1,2,1,0,2,0,0,2,0,0,1,1,0.8570986421667539,0.0002794883970285948,1,1.2905654125719053,-0.030052577173801148
0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,2,0.37019212111808014,-0.9441339841445168,1,-1.943658428449874,-0.2720679497243166
1,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.62854787598176,-0.9871782593748836,1,-0.5869074444352488,-0.1690408608841306
0,0,1,0,-0.6666391278783103,0,1,0,0,0,0,2,2,2,0,1,2,-0.4922805219681379,-0.6497332155561054,1,0.3716941853919069,-0.041210954360196145
1,0,1,0,0.06632741908223598,1,0,1,0,0,0,0,2,0,0,0,2,0.4499583771260538,0.12466640681913985,1,-1.3722168925035272,-0.14481619745874455
1,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.40508985812156867,-0.9065861317512584,1,0.023419166442358263,-1.060381281001497
0,1,0,0,-0.6666391278783103,1,2,1,0,0,0,0,2,2,0,1,2,1.04321990618536,-0.3323092782162723,1,1.2787308245493478,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6468276429835875,-0.9874210732351574,1,0.14176504666793305,0.2623778467059186
0,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,0,-1.5076384890696393,-0.8797000152227523,1,0.8273258242603698,0.2623778467059186
0,0,0,0,-0.8702409464784621,1,2,1,0,0,0,2,2,0,0,0,2,0.8438042661654253,-0.5712601907130521,1,0.7182785489096616,-1.384929619318896
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6551366279844181,-0.9875314431716454,1,-0.25892029066722727,0.18744905482214702
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,0,2,0.36686852711774764,-0.9739559409836067,1,-0.38910075891535956,-0.5232759749827947
0,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,0,2,0,1,2,0.4831943171293762,-0.7764599766317648,1,-0.48208680766402545,0.19224773516655522
0,0,0,0,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,1,2,-1.125425179031431,-0.9813507267283107,1,-1.3020546920840792,1.3071025915668393
0,1,0,0,0.5549717837226001,1,0,1,0,2,0,0,2,2,1,0,1,1.0133075601823696,0.9457745863161573,1,-1.0315498229970512,0.2661936648111107
0,1,1,0,1.4508197855632678,1,2,1,0,2,0,0,0,2,0,1,0,0.8255244991635975,1.697791185571612,1,1.0572549629843437,0.517922028902115
1,0,1,0,1.0843365120829946,1,2,1,2,2,2,0,2,2,1,1,2,1.5085230662318745,1.839263370162084,1,0.1696608612925328,-1.384929619318896
1,1,1,0,-1.0331224013585834,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009051632655,-0.7086707616407615,1,-1.1186185777344384,-0.29993498497738597
1,0,1,0,-0.9924020376385531,1,0,1,2,0,0,0,0,0,0,0,2,0.3402797751150897,-0.7279855005261825,1,-1.53282915852395,-1.384929619318896
